,sequence,label
5165,推荐一款索尼或尼康或佳能相机只有2000—3000元，现在三个品牌间选择，平时家庭用，卡片机即可，广角，8倍左右光焦，噪点少一些，CMOS的 帮忙推荐一款,1
5166,2000元以内的相机推荐春节前想买一部数码相机，现在在sony wx1和富士f200中犹如，请问哪个好点，另外2000元以内有比这更实用的吗？谢！,1
5167,请教，我想为我的小4配个中长焦的镜头，价钱在1.5K以内，求前辈们推荐请教，我想为我的小4配个中长焦的镜头，价钱在1.5K以内，求前辈们推荐 副厂的也行啊，希望焦外漂亮点的，最好带微距功能。关键要镜片防色散能力强点，就是抗紫边能力强点。 有用过的前辈推荐的吗？,1
5168,小三镜头推荐各位前辈，能否推荐个一镜走天下的镜头，还有提供下价格区间，多谢啦。,1
5169,帮忙推荐个小5用的包包~帆布、单肩、想在淘宝上买~~~~~~~~~,1
5170,各位、推荐个数码包包~条件如下↓机型;205哈 质地;尼龙或帆布 价格嘛、一百以内 款式;单肩 关键的是便于携带！！！！,1
5171,qucktime播放器效果太差了，还有什么好的播放器推荐下。暴风播放都有沙沙声吗不能解决吗，现在我用了qucktime7播放器效果太差了，还有什么好的推荐吗？？？？？,1
5172,麻烦各位朋友推荐个相机~1500到2000，适合19岁活泼开朗女生用。,1
5173,"求推荐一款闪光灯主要用途 室内用于小孩拍照 有用闪光灯的帮忙推荐一款,价格500以下",1
5174,最近想买一个三脚架，不知哪个品牌的更适合富士S205，价格适中，请大家给推荐一下。我在网上看了款伟峰WT3730三角架附原厂包黑 价格55元，价格倒是不贵，不知道实用不。,1
5175,请大家推荐！uv镜，遮光罩对妖妖作用大吗？如有作用的话想请大家推荐！,1
5176,想给小5配个三脚架，给推荐一个吧这几天在淘宝上满世界的找，暂定就伟峰的330A，WT3730和WT3530，后两个黑色的要贵上一点，不过黑色看着感觉档次高点，哈哈，选哪个好呢？？ 主要还要考虑重量和大小的问题，哎，知道选哪个了。。。,1
5177,如果给205另外配块电池大家推荐什么？RT~~~品胜？还是什么其他的？,1
5178,哪位高手请推荐一下用那一款电池 更耐用些?本人目前用的是 买相机时带的可充镍氢电池感觉不是很耐用 想再配4节耐用点的可充电池 不知选那种更好些?,1
5179,"上课啦：推荐《红色花卉层次不清的一种解决办法》（转帖自富士论坛风景66的文章）防止S2000拍红花层次不清的一种解决方法(实例) 大家都有这样的困惑，好好的大红色花朵等拍完在CRT上看时,糊成一片,一点层次也没有.为什么会这样呢,原因是相机CCD对红色不太敏感,因此相机处理器在后期处理相片时特",1
5180,近期打算云南一游，有什么注意的和推荐的？谢谢啦如题，多谢！有推荐的地点、游览的经验说一说，有漂亮的图也分享一下！！！,1
5181,"求205的坛友帮帮忙，推荐一款性价高的卡片机，给妹子用的。我自己用S205,准备帮朋友选购一款性价比高的卡片机，女孩子用的，拜托各位了。",1
5182,想给小5弄个副厂外闪。大家有什么推荐的吗？发现内闪真的不好用，我18 105镜头 经常会出现一个镜头的小影子= =原厂的买不起，不知道大家有什么推荐的,1
5183,★★★★★预算5000元，恳请大家帮忙推荐相机和镜头★★★★★各位大侠、高手：首先，我想说，我是新手，还没有单反，只玩过卡片机，但经常看到别人用单反拍出的相片真是beautiful啊！所以，目前也想入单反了。在我省吃俭用、征求老婆同意之后，终于预支了5000左右的银子，同意,1
5184,SX40：经得起考验的优质长焦相机，本人强力推荐！SX40从9月份上市以来到现在，已经有四个月了。我是10月初买的这款相机，经过三个月的频繁使用，感觉良好，拍片10031张，摄像34部，发帖55个，其中有13个帖子是原片！SX40经过了零下25度的考验，本论坛的用户还没发现,1
5185,60D可算到手了，想买个三角架，实用就行，请各位前辈推荐一下。只要是实用就可以，最好在500元以下的，谢谢！,1
5186,"准新人前来报到。求各位大仙推荐人像头，不胜感激，帮顶中500W告别了长焦机型，收了论坛一个哥们的 A200,18-70机子 现正在路上赶来呢，先做点功课， 本人主拍人像，不知18-70够不够用，诚求1000左右人像镜头一个 微距的镜头也帮忙推荐一下，不胜感激... 帮顶中500W",1
5187,请前辈们帮忙推荐一款适合小五用的UV镜，小弟先谢过大家了！请前辈们帮忙推荐一款适合小五用的UV镜，小弟先谢过大家了！,1
5188,准备造反，请大家推荐一下。我是一个新手，预算也不高，所以打算入手一个入门单反。 现在初步看了一下，符合我的价位的大概是NIKON D3000 和CANON EOS1000D，另外还有SONY a300。 平时主要是拍风景，偶尔拍点人像。所以希望色彩表现能力上稍微,1
5189,谁能推荐几个摄影比赛如题，水平不用太高的，就想参加参加,1
5190,女朋友想买卡片~~大家推荐下看额~~女朋友想买卡片大家推荐看看~~由于感觉自己的s205很暴力觉得f75性价比不错~~另外还有ixus100松下的fp8尼康的630~~或者大家给点意见啊~~上张偷拍原片~~,1
5191,大家好请大家推荐个2000以下的数码相机谢谢我对相机知识不了解 请大家帮帮吗 推荐个 最近看到 好多人说 富士F85 还可以 不知道这款机器到底如何？？？？,1
5192,电池不够用~想配一个电池~求助高手来推荐~！！由于只有一块原厂电池，每次拍了300多张就没电了~想去配一块电池！原厂的电池太贵！消费不起，想要副厂的，但不知道什么电池好用！价位在多少？如果使用手柄，里面能装2快电池，但是不知道一块原厂的和一块副厂的能,1
5193,预算2000，请大大推荐款数码相机，（比较喜欢拍风景和用微距拍动植物）预算2000，请大大推荐款数码相机，（比较喜欢拍风景和用微距拍动植物）,1
5194,500D搭配高性价比镜头推荐（转载）推荐搭配一：500D 18~55 IS套机+佳能50/1.8 II定焦。这是一套最廉价的搭配了，套头兼顾了广角和中焦段，有IS防抖是优势，但光圈不够大（F3.5~5.6），画质比较一般。50/1.8 II是一款非常具有性价比的定焦头，售价仅70,1
5195,穷人想入老美头，求老鸟推荐~~~小弟刚参加工作，勒紧腰带咬碎了牙入了A450（18-70）套机，想入几个便宜的镜头玩玩，美能达AF 35-70 F4，和 AF 100-200 F4.5好像还不错，请问这俩头值得买么？淘宝JS们的头可信么？ 各位大侠还有木有其他推荐的？价,1
5196,帮忙推荐下千元至千五的卡片相机最近想买部相机，因为资金不多，所以打算买部卡片相机，主要是用来拍摄服装和日常家用的。大家有没有好的推荐下，目前看上的有佳能105和索尼的W350、T99；因为目前对数码方面不懂，所以麻烦专业的朋友推荐一部适合我,1
5197,有意淘宝入手HX7水货，怕买到假电池和假机器，请前辈推荐一家信誉好的。谢谢有意淘宝入手HX7水货，怕买到假电池和假机器，请前辈推荐一家信誉好的。谢谢 另外请教： 1，水货是HX7，还是HX7V? 2，大家收到相机是，盒子是封条封住，还是可以打开的？ 3，标配电池是配在盒子里的吗？ 4，电池是什,1
5198,请各位老大帮忙给推荐一个nex可用的人像镜头本人喜欢摄影作品，可是自己只是爱好，小白一个，这次添置了奶昔，想玩玩人像，本人比较喜欢人文，不求最好只求够用就好！也许添置的这个镜头今后不在换了，小白本人看了50 1.4D的镜头，可不知道哪家的好用配在我的n,1
5199,大侠帮忙推荐一家网店，星期日准备入手205，大侠帮忙推荐一家信誉高的网店，星期日准备入手s205，很少网购，不是很了解 淘宝逛了一下好像差不多，便宜的无人问津，贵的倒是有少许评论，像去实体电，但是由于家在农村不方便 行货，相机包，4G卡，UV镜，镜头纸，,1
5200,"想买S2000,想在淘宝买,大家推荐下卖家!小弟第一次来这个，希望大家多多帮忙，先谢了！ 最近想入手S2000，中关村给出的价格大都在1500左右。 但小弟地处昆明，昨天去超市看了下，要2400左右。 小弟实在承受不起，打算在淘宝上买。 希望各位看官能推荐几家",1
5201,哪位大侠给推荐个小2的相机包？小2是在京东上买的，买的时候嫌贵没有配相机包，现在问一下万能的大侠们，各位手中的相机包是怎么买的？能否给小弟我推荐一款？？,1
5202,D300S 35--1.8G 想在配个镜头，请大家推荐一下。谢谢！我在论坛泡了很长时间了，不过还是个新手。现有个D300S加35-1.8G。因为没有广角，想配个广角镜，17-55画质还可以，就是不是全副，还有没有性价比高点的。 在配个长焦镜，70--200，头是不错，就是价格太高，我现在如,1
5203,穷人必备的定焦头 试拍 （2） 推荐购买此头都是原片 没打闪光灯 拍摄模式：光圈优先模式 都在室内完成 片子出来这样的效果已经非常满意了 观望的同学 不要犹豫了 赶紧入手吧 器材:索尼 A290[索尼数码相机]镜头:Sony AF DT 50mm F1.8 SAM时间:2011-09-14 13:59,1
5204,想入手部数码相机望推荐下月打算去上海自由行一周，现需购入数码相机一部。要求能带高清视频拍摄功能的，价格2000——4000间 望各位大虾帮忙推荐下。并说明下优点和缺点，最好能按性价比排序下 谢谢,1
5205,索尼h20 松下zs3 三星WB550 富士S205 出去旅游推荐买哪款？本人是出去旅游推荐款价位在2300左右，关键是质量，综合性比较好的机子！,1
5206,降噪技巧：推荐一篇好文章推荐一篇做后期的技巧介绍： 《高感照片噪点不用怕 RAW格式来帮忙》 （ http://article.pchome.net/content-1008897-1.html） 俺已尝试，确实是好办法。,1
5207,大家推荐下小7的三脚架最近想拍的夜景，想买款适合的3脚架，价钱50元以内的，关键是适合就好， 想大家推荐下,1
5208,请推荐个三脚架100块之内。谢谢现在很少拍照了，也很少用脚架，买个放备用吧!有需要的时候拿起来 大家推荐个100块之内的吧！ 器材:富士 S205[富士数码相机]时间:2010-08-09 20:57:10快门:1/6光圈:F/4.5焦距:7毫米感光度:400,1
5209,只有1000元的预算，希望大家推荐一款续航长的相机想买一款卡片机，但是只有1000元的预算，希望大家推荐一款续航长的相机 只要续航长，做工踏实就行了 先谢过了,1
5210,急~真心求推荐网购S205的店铺，最好是现货~广告勿入！！！！！在坛子晃了好几天，从最初的松下ZS7，到现在确定入手S205，几经波折，难于言表。难得今天打定决心准备入手，却被告知新蛋没货，去淘宝晃了圈，貌似现货的也不多了，京东没用过，但是好像发货周期不是一般的长，所以,1
5211,请推荐一款千元以下性价比高的数码相机，谢谢听说有的几年前生产的像素低的相机比现在像素高的相机还清楚，请推荐一款，哪怕是几年前的也行，只要性价比高就行，我打算从淘宝上买，谢谢！,1
5212,帮忙推荐普通家用。想买相机 看中富士FX系列和佳能伊克萨斯系列 帮忙比较推荐 还有时间上 圣诞好还是春节核算,1
